match_id,times,rad_gold_adv,rad_xp_adv
330,1500,1137,-583
331,300,-179,-321
331,720,-308,605
331,1500,11361,10719
332,300,28,817
332,720,1372,2240
332,1500,1479,4483
333,300,-1722,-1262
333,720,-2798,-3511
333,1500,-1018,-4377
334,300,-494,787
334,720,76,2539
334,1500,2606,1504
335,300,-938,216
335,720,-452,905
335,1500,5124,7147
336,300,987,572
336,720,-1074,-1318
336,1500,4838,4234
337,300,-1426,-245
337,720,-1120,-344
337,1500,5649,2017
338,300,-33,-601
338,720,233,-1305
338,1500,-6230,-11082
339,300,-654,-1293
339,720,-7046,-7907
339,1500,-14543,-18991
340,300,-1173,-1198
340,720,-432,-2650
340,1500,2651,3876
341,300,1476,787
341,720,2392,4855
341,1500,4476,10790
342,300,1563,758
342,720,1737,616
342,1500,8640,4813
343,300,553,-114
343,720,4508,2573
343,1500,6103,4441
344,300,-1109,-873
344,720,-5343,-4884
344,1500,-3318,-6437
345,300,719,-257
345,720,513,-2294
345,1500,-5107,-8630
346,300,-267,-242
346,720,-1495,-2748
346,1500,-266,-2173
347,300,-244,-304
347,720,-1331,-1839
347,1500,-96,-1153
348,300,1671,1246
348,720,2537,1316
348,1500,12076,9539
349,300,-228,888
349,720,-1572,2321
349,1500,3156,12435
350,300,935,-320
350,720,-740,-3049
350,1500,-19156,-24731
351,300,514,871
351,720,1538,-111
351,1500,8610,9642
352,300,619,1341
352,720,8474,7437
352,1500,47167,42943
353,300,-497,138
353,720,-2358,-844
353,1500,5927,9771
354,300,-163,-818
354,720,-1269,-1983
354,1500,-1971,-3323
355,300,-312,-451
355,720,-2261,-2872
355,1500,-10681,-13172
356,300,-12,-531
356,720,87,638
356,1500,-1849,-5315
357,300,-403,-490
357,720,-3636,-845
357,1500,-4649,51
358,300,-1827,-1499
358,720,-7847,-6122
358,1500,-16684,-13758
359,300,-191,569
359,720,-4017,-4083
359,1500,-4812,-5729
360,300,-1200,-808
360,720,-4968,-2164
360,1500,-401,2143
361,300,2209,2487
361,720,1855,2192
361,1500,1164,-3466
362,300,-864,-1767
362,720,335,-297
362,1500,-2405,-1477
363,300,133,806
363,720,333,-1096
363,1500,-2938,-6615
364,300,388,-1173
364,720,1246,299
364,1500,-1714,-423
365,300,2196,2088
365,720,6595,5885
365,1500,2021,1932
366,300,-362,-715
366,720,1374,321
366,1500,-3301,-9238
367,300,-2086,-1375
367,720,-3828,-3038
367,1500,-10722,-10927
368,300,-2042,-860
368,720,-2577,-1620
368,1500,-1423,-797
369,300,-301,-485
369,720,-58,-716
369,1500,-168,-4010
370,300,28,91
370,720,462,-1272
370,1500,444,-2494
371,300,1733,439
371,720,2888,-490
371,1500,1489,-3908
372,300,-1092,-1326
372,720,-2242,-4480
372,1500,-5734,-7750
373,300,-2159,-1819
373,720,-1128,-1653
373,1500,-5417,-6236
374,300,-423,-145
374,720,-796,-1005
374,1500,2590,6367
375,300,497,-114
375,720,479,-357
375,1500,4015,8021
376,300,1913,1570
376,720,1276,-1083
376,1500,4277,-752
377,300,2114,435
377,720,3991,1253
377,1500,3228,-2817
378,300,-285,263
378,720,1728,3742
378,1500,16437,15005
379,300,-2243,-2463
379,720,-5471,-5917
379,1500,-4495,-5104
380,300,2814,1967
380,720,8657,6570
380,1500,8744,12505
381,300,-1348,-1156
381,720,-3186,-3119
381,1500,-7738,-9204
382,300,-525,-1407
382,720,-314,55
382,1500,5285,9679
383,300,1082,805
383,720,-280,-391
383,1500,1468,4014
384,300,1852,1616
384,720,-1137,-167
384,1500,-215,2052
385,300,526,-63
385,720,-2138,-3701
385,1500,-5290,-5688
386,300,-563,-703
386,720,-1616,-1680
386,1500,2268,5895
387,300,-149,176
387,720,1860,1874
387,1500,1699,3744
388,300,739,474
388,720,-2502,-1851
388,1500,-13963,-13544
389,300,-2247,-1117
389,720,-5045,-3524
389,1500,-14608,-14690
390,300,-917,-750
390,720,-3404,-2209
390,1500,-13439,-18018
391,300,-1236,-2177
391,720,23,-726
391,1500,3183,2015
392,300,2740,1851
392,720,4955,5058
392,1500,28322,27160
393,300,1105,956
393,720,3316,2347
393,1500,1793,-565
394,300,-835,-414
394,720,-4470,-2506
394,1500,-9338,-1973
