match_id,times,tot_gold_rad,tot_gold_dire,tot_xp_rad,tot_xp_dire
31174,1500,47632,41820,44908,45722
31175,300,6581,4490,6282,5896
31175,720,16976,17416,18106,19586
31175,1500,45418,57817,49243,64360
31176,300,6039,4566,6921,6376
31176,720,16666,14071,18021,17473
31176,1500,37130,36477,42349,44381
31177,300,5666,5911,6483,6531
31177,720,16347,17973,17590,18356
31177,1500,40971,55699,45864,58740
31178,300,5284,5556,5458,6056
31178,720,16330,16035,16987,17171
31178,1500,42436,45914,44957,52604
31179,300,6316,5341,7430,6580
31179,720,19910,16527,23345,19116
31179,1500,65426,32027,63875,35461
31180,300,5513,5960,6425,6806
31180,720,15341,15526,16791,17527
31180,1500,38868,38089,41507,45238
31181,300,5369,5445,4751,6247
31181,720,15287,16323,16558,17976
31181,1500,42678,46888,46142,48006
31182,300,5357,5875,5845,7058
31182,720,17900,16059,19064,17260
31182,1500,50281,39408,57275,43411
31183,300,5939,5414,7122,5651
31183,720,18704,15038,21946,16549
31183,1500,44984,38409,53237,42919
31184,300,5460,6008,5598,6443
31184,720,16136,17815,17137,18575
31184,1500,41772,46382,45138,54273
31185,300,5595,6002,6012,5461
31185,720,14989,15364,16401,14544
31185,1500,41704,39889,45551,41061
31186,300,5301,4744,6430,6066
31186,720,14058,13574,16781,16070
31186,1500,35684,32700,42718,39110
31187,300,5515,6114,6493,6775
31187,720,14321,14568,16478,15616
31187,1500,52577,29871,56305,30393
31188,300,5331,5076,6726,6278
31188,720,14772,17030,17463,20413
31188,1500,41236,47010,48317,56442
31189,300,6226,5821,7181,6323
31189,720,17528,16700,18043,19097
31189,1500,42805,38847,48514,43534
31190,300,4908,6071,5650,6949
31190,720,17590,14911,20836,16499
31190,1500,48437,37417,58779,39827
31191,300,6886,5553,6402,5965
31191,720,15950,14301,16482,15948
31191,1500,41812,39877,44947,43915
31192,300,4716,6473,6327,6351
31192,720,13184,16722,15044,17873
31192,1500,34491,40815,39657,46054
31193,300,5735,5431,6472,6329
31193,720,19041,15211,18133,16776
31193,1500,46088,39959,51450,41672
31194,300,5516,6440,6280,6912
31194,720,15646,15465,17355,17773
31194,1500,49914,30988,54787,33474
31195,300,5265,5991,6097,6290
31195,720,14370,15187,16456,15359
31195,1500,38428,35057,43791,35161
31196,300,5688,6488,6422,6540
31196,720,13664,16604,15281,16949
31196,1500,37457,37149,41584,35936
31197,300,5578,5289,6273,6549
31197,720,20408,15007,20953,17713
31197,1500,53998,33996,57407,37948
31198,300,5180,6474,5572,7311
31198,720,13944,18040,15408,19661
31198,1500,39223,43169,38783,45048
31199,300,5229,6726,6113,7475
31199,720,17194,19260,18725,21121
31199,1500,39958,54456,44472,57904
31200,300,5007,4911,6477,5850
31200,720,13163,14437,17083,16528
31200,1500,34926,41548,40116,51481
31201,300,5645,7255,6635,6898
31201,720,16886,17766,18444,17125
31201,1500,45498,44734,49530,45916
31202,300,5476,6985,6290,7715
31202,720,16196,18039,18164,20319
31202,1500,45432,43181,53792,51868
31203,300,7138,5935,6811,5724
31203,720,20425,15694,20887,16229
31203,1500,55114,35267,51992,35799
31204,300,5637,5372,7375,5758
31204,720,18982,15529,22208,18652
31204,1500,52160,40410,54251,45289
